key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trialnumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.226265,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-38,-139,1,0,0,response5disk,1,10,3,1,0,0,rectangle,10,3,1,0,0,,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",10,3,1,0,0,19,0,18,18,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.82165,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,120,70,1,0,0,response1disk,8,7,-2,1,0,0,rectangle,7,-2,1,0,0,,7,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",7,-2,1,0,0,20,0,19,19,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,6.88647,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,104,30,1,0,0,response1disk,8,-7,-2,1,0,0,rectangle,-116,37,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",17,10,1,0,0,21,0,20,20,133,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.472365,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,-71,1,0,0,response3disk,9,-12,-2,1,0,0,rectangle,-12,-2,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-12,-2,1,0,0,22,0,21,21,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,2.41241,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-93,-38,1,0,0,response5disk,8,1,-15,1,0,0,rectangle,1,-15,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",1,-15,1,0,0,23,0,22,22,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.643965,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-106,-57,1,0,0,response5disk,5,-13,-7,1,0,0,rectangle,-13,-7,1,0,0,1,7,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-13,-7,1,0,0,24,0,23,23,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.06436,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-73,116,1,0,0,response7disk,1,-4,0,1,0,0,rectangle,-4,0,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-4,0,1,0,0,25,0,24,24,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.72713,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,107,56,1,0,0,response1disk,1,3,0,1,0,0,rectangle,3,0,1,0,0,1,2,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",3,0,1,0,0,26,0,25,25,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.791465,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,93,59,1,0,0,response1disk,2,-3,-6,1,0,0,rectangle,-3,-6,1,0,0,1,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-6,1,0,0,27,0,26,26,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.467075,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-34,-125,1,0,0,response5disk,2,9,4,1,0,0,rectangle,9,4,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",9,4,1,0,0,28,0,27,27,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,5.373885,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,68,129,1,0,0,response1disk,2,2,8,1,0,0,rectangle,2,8,1,0,0,1,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",2,8,1,0,0,29,0,28,28,55,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.92711,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,131,-57,1,0,0,response3disk,4,3,7,1,0,0,rectangle,3,7,1,0,0,1,5,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",3,7,1,0,0,30,0,29,29,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.97091,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36,113,1,0,0,response1disk,1,-3,13,1,0,0,rectangle,-3,13,1,0,0,1,5,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,13,1,0,0,31,0,30,30,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,4.161835,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,-129,1,0,0,response3disk,9,0,12,1,0,0,rectangle,0,12,1,0,0,1,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",0,12,1,0,0,32,0,31,31,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.482035,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,102,-73,1,0,0,response3disk,7,-3,-5,1,0,0,rectangle,-3,-5,1,0,0,1,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-5,1,0,0,33,0,32,32,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,2.50304,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-96,40,1,0,0,response7disk,6,-8,3,1,0,0,rectangle,-8,3,1,0,0,1,5,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-8,3,1,0,0,34,0,33,33,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.23694,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,64,112,1,0,0,response1disk,2,4,2,1,0,0,rectangle,4,2,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",4,2,1,0,0,35,0,34,34,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,70,108,1,0,0,response1disk,8,-1,-7,1,0,0,rectangle,-1,-7,1,0,0,1,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-1,-7,1,0,0,36,0,35,35,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.919425,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,118,1,0,0,response1disk,4,-3,-7,1,0,0,rectangle,-3,-7,1,0,0,1,4,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-7,1,0,0,37,0,36,36,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.86064,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,114,1,0,0,response1disk,3,14,-5,1,0,0,rectangle,14,-5,1,0,0,1,5,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",14,-5,1,0,0,38,0,37,37,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.15062,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,131,-59,1,0,0,response3disk,2,-6,-3,1,0,0,rectangle,-6,-3,1,0,0,1,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-6,-3,1,0,0,39,0,38,38,11,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.352655,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,82,100,1,0,0,response1disk,5,9,2,1,0,0,rectangle,9,2,1,0,0,1,5,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",9,2,1,0,0,40,0,39,39,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.460255,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,98,1,0,0,response1disk,6,11,-1,1,0,0,rectangle,11,-1,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",11,-1,1,0,0,41,0,40,40,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.18472,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,57,119,1,0,0,response1disk,3,4,-8,1,0,0,rectangle,4,-8,1,0,0,1,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",4,-8,1,0,0,42,0,41,41,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.75407,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-52,-107,1,0,0,response5disk,9,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,1,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-1,1,0,0,43,0,42,42,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.990135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,86,1,0,0,response1disk,7,0,-12,1,0,0,rectangle,0,-12,1,0,0,1,4,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",0,-12,1,0,0,44,0,43,43,63,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,4.48368,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,106,-45,1,0,0,response3disk,7,14,-1,1,0,0,rectangle,14,-1,1,0,0,1,2,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",14,-1,1,0,0,45,0,44,44,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.16433,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63,108,1,0,0,response1disk,8,12,1,1,0,0,rectangle,-49,106,1,0,0,0,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-7,-9,1,0,0,46,0,45,45,62,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.19655,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,102,1,0,0,response1disk,4,-15,-3,1,0,0,rectangle,-15,-3,1,0,0,0,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-15,-3,1,0,0,47,0,46,46,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.91198,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,124,79,1,0,0,response1disk,8,24,8,1,0,0,rectangle,24,8,1,0,0,0,3,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",24,8,1,0,0,48,0,47,47,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.177065,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,119,1,0,0,response1disk,4,10,-15,1,0,0,rectangle,10,-15,1,0,0,0,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",10,-15,1,0,0,49,0,48,48,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.33242,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,79,108,1,0,0,response1disk,1,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,0,4,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-3,1,0,0,50,0,49,49,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.44273,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,133,-63,1,0,0,response3disk,7,-23,3,1,0,0,rectangle,-112,36,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-13,-7,1,0,0,51,0,50,50,146,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.351425,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,53,106,1,0,0,response1disk,2,10,-2,1,0,0,rectangle,10,-2,1,0,0,1,6,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",10,-2,1,0,0,52,0,51,51,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.130045,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,103,1,0,0,response1disk,9,2,0,1,0,0,rectangle,2,0,1,0,0,1,1,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",2,0,1,0,0,53,0,52,52,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.02199,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47,123,1,0,0,response1disk,8,7,5,1,0,0,rectangle,7,5,1,0,0,1,0,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",7,5,1,0,0,54,0,53,53,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac56ef9fa3b4e0001737190,5fb5f1525434b8016d33ffbb,2020-11-19_01h15.45.795,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.77408,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,106,1,0,0,response1disk,4,-3,-6,1,0,0,rectangle,-3,-6,1,0,0,1,2,"[260,151,153,292,168,216,221,274,21,110,59,265,208,51,71,159,8,252,291,46]",-3,-6,1,0,0,55,0,54,54,60,1,,,,,,,,,,,,,,,,,,,,,
