key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.285575,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,114,1,0,0,response1disk,4,-7,-8,1,0,0,rectangle,-7,-8,1,0,0,,4,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-7,-8,1,0,0,0,9,8,8,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.66315,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-111,-50,1,0,0,response5disk,3,-4,-9,1,0,0,rectangle,-4,-9,1,0,0,,0,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-4,-9,1,0,0,0,10,9,9,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.156485,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,102,-41,1,0,0,response3disk,8,12,-16,1,0,0,rectangle,12,-16,1,0,0,,1,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",12,-16,1,0,0,0,11,10,10,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,0.88433,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-98,40,1,0,0,response7disk,1,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,6,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-2,-2,1,0,0,0,12,11,11,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.25557,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,58,105,1,0,0,response1disk,4,6,8,1,0,0,rectangle,6,8,1,0,0,,3,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",6,8,1,0,0,0,13,12,12,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.59016,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,91,1,0,0,response1disk,7,3,1,1,0,0,rectangle,3,1,1,0,0,,6,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",3,1,1,0,0,0,14,13,13,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.36651,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,129,40,1,0,0,response1disk,3,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,6,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-2,-2,1,0,0,0,15,14,14,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.961085,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-112,-54,1,0,0,response5disk,7,-11,-2,1,0,0,rectangle,-11,-2,1,0,0,,3,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-11,-2,1,0,0,0,16,15,15,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,0.965215,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-94,-56,1,0,0,response5disk,9,3,-13,1,0,0,rectangle,3,-13,1,0,0,,7,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",3,-13,1,0,0,0,17,16,16,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.67529,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,95,-27,1,0,0,response3disk,6,15,-8,1,0,0,rectangle,118,-51,1,0,0,5,5,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-18,2,1,0,0,0,18,17,17,29,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
