key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.781235,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-46,-87.5,1,0,0,response5disk,8,-7,1.5,1,0,0,rectangle,-7,1.5,1,0,0,5,0,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-7,1.5,1,0,0,0,19,18,18,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.41545,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-42,-61.5,1,0,0,response5disk,9,-8,-0.5,1,0,0,rectangle,-8,-0.5,1,0,0,5,0,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-8,-0.5,1,0,0,0,20,19,19,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.088605,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,40.5,1,0,0,response1disk,8,15,-9.5,1,0,0,rectangle,15,-9.5,1,0,0,5,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",15,-9.5,1,0,0,0,21,20,20,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.690485,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,64.5,1,0,0,response1disk,6,30,-1.5,1,0,0,rectangle,30,-1.5,1,0,0,5,3,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",30,-1.5,1,0,0,0,22,21,21,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.12364,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,-34.5,1,0,0,response3disk,3,11,-0.5,1,0,0,rectangle,11,-0.5,1,0,0,5,1,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",11,-0.5,1,0,0,0,23,22,22,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.40687,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-51,-37.5,1,0,0,response5disk,9,-6,2.5,1,0,0,rectangle,-6,2.5,1,0,0,5,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-6,2.5,1,0,0,0,24,23,23,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.968055,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42,-94.5,1,0,0,response3disk,3,20,-0.5,1,0,0,rectangle,20,-0.5,1,0,0,5,1,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",20,-0.5,1,0,0,0,25,24,24,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.152225,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-40,86.5,1,0,0,response7disk,3,1,8.5,1,0,0,rectangle,1,8.5,1,0,0,5,4,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",1,8.5,1,0,0,0,26,25,25,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.458385,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-56,-28.5,1,0,0,response5disk,5,5,-0.5,1,0,0,rectangle,5,-0.5,1,0,0,5,0,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",5,-0.5,1,0,0,0,27,26,26,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.67216,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,64,-42.5,1,0,0,response3disk,3,22,0.5,1,0,0,rectangle,22,0.5,1,0,0,5,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",22,0.5,1,0,0,0,28,27,27,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.43212,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,78,-47.5,1,0,0,response3disk,6,6,8.5,1,0,0,rectangle,6,8.5,1,0,0,5,4,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",6,8.5,1,0,0,0,29,28,28,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.497755,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,-65.5,1,0,0,response3disk,7,10,-8.5,1,0,0,rectangle,10,-8.5,1,0,0,5,2,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",10,-8.5,1,0,0,0,30,29,29,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.73708,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,52,39.5,1,0,0,response1disk,8,7,4.5,1,0,0,rectangle,7,4.5,1,0,0,5,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",7,4.5,1,0,0,0,31,30,30,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.392995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-57,-78.5,1,0,0,response5disk,2,0,-5.5,1,0,0,rectangle,0,-5.5,1,0,0,5,7,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",0,-5.5,1,0,0,0,32,31,31,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.445935,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,79,44.5,1,0,0,response1disk,9,12,-4.5,1,0,0,rectangle,12,-4.5,1,0,0,5,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",12,-4.5,1,0,0,0,33,32,32,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.409055,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-38,73.5,1,0,0,response7disk,2,-6,-2.5,1,0,0,rectangle,24,-103.5,1,0,0,4,4,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",1,8.5,1,0,0,0,34,33,33,142,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,3.204835,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-24,-96.5,1,0,0,response5disk,1,5,-5.5,1,0,0,rectangle,5,-5.5,1,0,0,4,4,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",5,-5.5,1,0,0,0,35,34,34,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.75796,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,37.5,1,0,0,response1disk,2,-2,2.5,1,0,0,rectangle,-2,2.5,1,0,0,4,3,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-2,2.5,1,0,0,0,36,35,35,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.389265,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-36,-96.5,1,0,0,response5disk,8,-8,-1.5,1,0,0,rectangle,-8,-1.5,1,0,0,4,2,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-8,-1.5,1,0,0,0,37,36,36,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.16414,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,62,74.5,1,0,0,response1disk,1,-4,7.5,1,0,0,rectangle,-4,7.5,1,0,0,4,1,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-4,7.5,1,0,0,0,38,37,37,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.167715,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-43,75.5,1,0,0,response7disk,2,20,-3.5,1,0,0,rectangle,20,-3.5,1,0,0,4,0,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",20,-3.5,1,0,0,0,39,38,38,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.066555,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-27,-63.5,1,0,0,response5disk,5,-13,1.5,1,0,0,rectangle,-13,1.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-13,1.5,1,0,0,0,40,39,39,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.10367,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,46,39.5,1,0,0,response1disk,5,15,-2.5,1,0,0,rectangle,15,-2.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",15,-2.5,1,0,0,0,41,40,40,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.669315,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,-78.5,1,0,0,response3disk,8,9,6.5,1,0,0,rectangle,9,6.5,1,0,0,4,1,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",9,6.5,1,0,0,0,42,41,41,27,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.3329,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,90,-43.5,1,0,0,response3disk,1,-22,8.5,1,0,0,rectangle,-22,8.5,1,0,0,4,1,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-22,8.5,1,0,0,0,43,42,42,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.346045,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-60,-31.5,1,0,0,response5disk,3,0,-0.5,1,0,0,rectangle,0,-0.5,1,0,0,4,2,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",0,-0.5,1,0,0,0,44,43,43,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.44467,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-54,29.5,1,0,0,response7disk,5,-13,6.5,1,0,0,rectangle,-13,6.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-13,6.5,1,0,0,0,45,44,44,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.40575,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,68,34.5,1,0,0,response1disk,2,6,1.5,1,0,0,rectangle,6,1.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",6,1.5,1,0,0,0,46,45,45,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.379985,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-54,29.5,1,0,0,response7disk,6,-14,1.5,1,0,0,rectangle,-14,1.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-14,1.5,1,0,0,0,47,46,46,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.163485,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-32,50.5,1,0,0,response7disk,8,0,-8.5,1,0,0,rectangle,0,-8.5,1,0,0,4,0,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",0,-8.5,1,0,0,0,48,47,47,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.365815,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,75.5,1,0,0,response1disk,8,6,8.5,1,0,0,rectangle,6,8.5,1,0,0,4,3,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",6,8.5,1,0,0,0,49,48,48,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61,30.5,1,0,0,response1disk,2,-4,-1.5,1,0,0,rectangle,-4,-1.5,1,0,0,4,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",-4,-1.5,1,0,0,0,50,49,49,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.72983,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-51,36.5,1,0,0,response7disk,5,13,-5.5,1,0,0,rectangle,13,-5.5,1,0,0,4,7,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",13,-5.5,1,0,0,0,51,50,50,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.79188,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,37.5,1,0,0,response1disk,1,2,-1.5,1,0,0,rectangle,2,-1.5,1,0,0,4,5,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",2,-1.5,1,0,0,0,52,51,51,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,4.840785,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,97,37.5,1,0,0,response1disk,2,21,0.5,1,0,0,rectangle,21,0.5,1,0,0,4,7,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",21,0.5,1,0,0,0,53,52,52,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b99c0a6a9c8150001d33bbc,5fb5d99cb10d321e67cdf81e,2020-11-18_18h43.25.664,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.100165,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102,45.5,1,0,0,response1disk,5,27,6.5,1,0,0,rectangle,27,6.5,1,0,0,4,6,"[196,148,267,171,55,213,167,12,286,205,229,274,11,91,182,177,34,319,95,97]",27,6.5,1,0,0,0,54,53,53,82,1,,,,,,,,,,,,,,,,,,,,,
