key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.443635,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-34,87,1,0,0,response7disk,1,5,1,1,0,0,rectangle,-82,37,1,0,0,1,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-1,0,1,0,0,0,56,55,55,151,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.212385,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,104,1,0,0,response1disk,3,11,6,1,0,0,rectangle,11,6,1,0,0,1,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",11,6,1,0,0,0,57,56,56,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,5.000275,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-67,-99,1,0,0,response5disk,3,-11,-1,1,0,0,rectangle,-11,-1,1,0,0,1,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-11,-1,1,0,0,0,58,57,57,104,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.985665,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,-78,1,0,0,response3disk,8,1,3,1,0,0,rectangle,1,3,1,0,0,1,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,3,1,0,0,0,59,58,58,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.27927,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39,84,1,0,0,response1disk,2,1,8,1,0,0,rectangle,1,8,1,0,0,1,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,8,1,0,0,0,60,59,59,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,3.25144,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72,36,1,0,0,response1disk,8,19,4,1,0,0,rectangle,19,4,1,0,0,1,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",19,4,1,0,0,0,61,60,60,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.2789,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-17,75,1,0,0,response7disk,2,-4,-2,1,0,0,rectangle,-4,-2,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,-2,1,0,0,0,62,61,61,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.62395,,,,,,,,,,,,,,,,,,,,,,,,,,,9,63,33,1,0,0,response1disk,2,0,8,1,0,0,rectangle,0,8,1,0,0,1,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",0,8,1,0,0,0,63,62,62,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.788975,,,,,,,,,,,,,,,,,,,,,,,,,,,8,83,-42,1,0,0,response3disk,7,18,-8,1,0,0,rectangle,18,-8,1,0,0,1,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",18,-8,1,0,0,0,64,63,63,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.511775,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54,79,1,0,0,response1disk,5,1,-4,1,0,0,rectangle,1,-4,1,0,0,1,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,-4,1,0,0,0,65,64,64,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,5.17895,,,,,,,,,,,,,,,,,,,,,,,,,,,9,72,-46,1,0,0,response3disk,2,-10,-2,1,0,0,rectangle,-10,-2,1,0,0,1,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-10,-2,1,0,0,0,66,65,65,11,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.52034,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,78,1,0,0,response1disk,4,-8,-10,1,0,0,rectangle,-8,-10,1,0,0,1,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-8,-10,1,0,0,0,67,66,66,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,3.049905,,,,,,,,,,,,,,,,,,,,,,,,,,,7,78,51,1,0,0,response1disk,4,10,6,1,0,0,rectangle,30,76,1,0,0,7,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,2,1,0,0,0,68,67,67,43,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.554455,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,78,1,0,0,response1disk,2,8,8,1,0,0,rectangle,8,8,1,0,0,7,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",8,8,1,0,0,0,69,68,68,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,5.60282,,,,,,,,,,,,,,,,,,,,,,,,,,,9,107,25,1,0,0,response1disk,7,20,-1,1,0,0,rectangle,20,-1,1,0,0,7,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",20,-1,1,0,0,0,70,69,69,100,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.28038,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-54,97,1,0,0,response7disk,2,-1,0,1,0,0,rectangle,-1,0,1,0,0,7,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-1,0,1,0,0,0,71,70,70,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.27222,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,44,1,0,0,response1disk,6,3,6,1,0,0,rectangle,3,6,1,0,0,7,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",3,6,1,0,0,0,72,71,71,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,2.15387,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-49,109,1,0,0,response7disk,6,3,9,1,0,0,rectangle,3,9,1,0,0,7,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",3,9,1,0,0,0,73,72,72,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.37456,,,,,,,,,,,,,,,,,,,,,,,,,,,6,78,-49,1,0,0,response3disk,4,1,-5,1,0,0,rectangle,1,-5,1,0,0,7,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",1,-5,1,0,0,0,74,73,73,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.41725,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-58,-82,1,0,0,response5disk,5,-17,1,1,0,0,rectangle,-17,1,1,0,0,7,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-17,1,1,0,0,0,75,74,74,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.387675,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-72,-54,1,0,0,response5disk,3,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,7,1,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-3,-1,1,0,0,0,76,75,75,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.638155,,,,,,,,,,,,,,,,,,,,,,,,,,,4,94,-32,1,0,0,response3disk,7,17,6,1,0,0,rectangle,17,6,1,0,0,7,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",17,6,1,0,0,0,77,76,76,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.775635,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,84,1,0,0,response1disk,2,17,-1,1,0,0,rectangle,17,-1,1,0,0,7,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",17,-1,1,0,0,0,78,77,77,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.642805,,,,,,,,,,,,,,,,,,,,,,,,,,,6,77,37,1,0,0,response1disk,9,11,-3,1,0,0,rectangle,11,-3,1,0,0,7,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",11,-3,1,0,0,0,79,78,78,45,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.284605,,,,,,,,,,,,,,,,,,,,,,,,,,,5,77,33,1,0,0,response1disk,9,7,0,1,0,0,rectangle,-50,-88,1,0,0,3,3,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,0,1,0,0,0,80,79,79,61,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.8999,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-58,-74,1,0,0,response5disk,2,-7,-6,1,0,0,rectangle,72,-43,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-7,-5,1,0,0,0,81,80,80,93,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.79686,,,,,,,,,,,,,,,,,,,,,,,,,,,7,58,-68,1,0,0,response3disk,5,4,-3,1,0,0,rectangle,4,-3,1,0,0,5,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",4,-3,1,0,0,0,82,81,81,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,3.512515,,,,,,,,,,,,,,,,,,,,,,,,,,,3,48,-99,1,0,0,response3disk,6,-12,-2,1,0,0,rectangle,-12,-2,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-12,-2,1,0,0,0,83,82,82,47,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.225545,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-36,80,1,0,0,response7disk,9,-15,13,1,0,0,rectangle,-15,13,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-15,13,1,0,0,0,84,83,83,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.57611,,,,,,,,,,,,,,,,,,,,,,,,,,,9,72,33,1,0,0,response1disk,5,12,5,1,0,0,rectangle,12,5,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",12,5,1,0,0,0,85,84,84,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.392045,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36,76,1,0,0,response1disk,8,5,4,1,0,0,rectangle,5,4,1,0,0,5,5,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",5,4,1,0,0,0,86,85,85,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.794005,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,89,1,0,0,response1disk,8,2,5,1,0,0,rectangle,2,5,1,0,0,5,7,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",2,5,1,0,0,0,87,86,86,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.479425,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-38,-69,1,0,0,response5disk,5,12,-4,1,0,0,rectangle,12,-4,1,0,0,5,2,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",12,-4,1,0,0,0,88,87,87,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.1559,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-31,77,1,0,0,response7disk,8,-4,-8,1,0,0,rectangle,-4,-8,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-4,-8,1,0,0,0,89,88,88,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.28549,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,84,1,0,0,response1disk,1,3,3,1,0,0,rectangle,3,3,1,0,0,5,4,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",3,3,1,0,0,0,90,89,89,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.73953,,,,,,,,,,,,,,,,,,,,,,,,,,,3,81,24,1,0,0,response1disk,7,24,3,1,0,0,rectangle,24,3,1,0,0,5,6,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",24,3,1,0,0,0,91,90,90,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eac66ab9334300f4c37121b,5fb5d9463e35111d92abcbb7,2020-11-19_03h32.57.276,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.43137,,,,,,,,,,,,,,,,,,,,,,,,,,,6,73,-28,1,0,0,response3disk,3,-5,-2,1,0,0,rectangle,-5,-2,1,0,0,5,0,"[305,293,191,174,22,302,56,68,243,264,178,209,143,133,81,80,193,103,30,163]",-5,-2,1,0,0,0,92,91,91,26,1,,,,,,,,,,,,,,,,,,,,,
