key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.220545,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38,76,1,0,0,response1disk,2,12,-2,1,0,0,rectangle,12,-2,1,0,0,6,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",12,-2,1,0,0,0,57,56,56,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.884855,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-33,77,1,0,0,response7disk,3,-4,7,1,0,0,rectangle,-4,7,1,0,0,6,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-4,7,1,0,0,0,58,57,57,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.08207,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35,-65,1,0,0,response3disk,5,1,3,1,0,0,rectangle,1,3,1,0,0,6,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",1,3,1,0,0,0,59,58,58,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.197845,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,26,65,1,0,0,response1disk,4,2,0,1,0,0,rectangle,2,0,1,0,0,6,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",2,0,1,0,0,0,60,59,59,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.80554,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79,-49,1,0,0,response3disk,1,-2,6,1,0,0,rectangle,32,92,1,0,0,7,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",4,2,1,0,0,0,61,60,60,74,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.47551,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,-37,1,0,0,response3disk,5,-2,-7,1,0,0,rectangle,-2,-7,1,0,0,7,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,-7,1,0,0,0,62,61,61,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.57732,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,81,-55,1,0,0,response3disk,6,-8,-1,1,0,0,rectangle,-8,-1,1,0,0,7,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-8,-1,1,0,0,0,63,62,62,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,-21,1,0,0,response3disk,5,19,-10,1,0,0,rectangle,19,-10,1,0,0,7,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",19,-10,1,0,0,0,64,63,63,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.911575,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,50,1,0,0,response1disk,7,-2,-6,1,0,0,rectangle,-2,-6,1,0,0,7,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,-6,1,0,0,0,65,64,64,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,112,1,0,0,response1disk,6,-4,4,1,0,0,rectangle,-4,4,1,0,0,7,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-4,4,1,0,0,0,66,65,65,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.90458,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,60,1,0,0,response1disk,1,-3,11,1,0,0,rectangle,-3,11,1,0,0,7,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-3,11,1,0,0,0,67,66,66,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.88241,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-30,52,1,0,0,response7disk,7,3,-6,1,0,0,rectangle,27,77,1,0,0,7,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-3,-4,1,0,0,0,68,67,67,34,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.913035,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,47,1,0,0,response1disk,6,10,11,1,0,0,rectangle,10,11,1,0,0,7,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",10,11,1,0,0,0,69,68,68,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.14165,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,50,1,0,0,response1disk,2,-2,8,1,0,0,rectangle,-2,8,1,0,0,7,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,8,1,0,0,0,70,69,69,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.10415,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,61,1,0,0,response1disk,6,-16,10,1,0,0,rectangle,-16,10,1,0,0,7,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-16,10,1,0,0,0,71,70,70,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.084025,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55,61,1,0,0,response1disk,3,8,1,1,0,0,rectangle,8,1,1,0,0,7,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",8,1,1,0,0,0,72,71,71,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.38697,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,60,1,0,0,response1disk,4,13,-7,1,0,0,rectangle,13,-7,1,0,0,7,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",13,-7,1,0,0,0,73,72,72,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.12709,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,50,1,0,0,response1disk,2,7,4,1,0,0,rectangle,7,4,1,0,0,7,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,4,1,0,0,0,74,73,73,11,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.631465,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,-80,1,0,0,response3disk,3,7,-5,1,0,0,rectangle,7,-5,1,0,0,7,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,-5,1,0,0,0,75,74,74,104,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.694175,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-28,60,1,0,0,response7disk,3,-5,2,1,0,0,rectangle,-5,2,1,0,0,7,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-5,2,1,0,0,0,76,75,75,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.164265,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36,64,1,0,0,response1disk,1,2,4,1,0,0,rectangle,2,4,1,0,0,7,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",2,4,1,0,0,0,77,76,76,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.722235,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,-24,1,0,0,response3disk,2,1,1,1,0,0,rectangle,1,1,1,0,0,7,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",1,1,1,0,0,0,78,77,77,36,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.88233,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,-38,1,0,0,response3disk,4,1,-5,1,0,0,rectangle,1,-5,1,0,0,7,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",1,-5,1,0,0,0,79,78,78,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.14072,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-37,65,1,0,0,response7disk,4,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,7,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-4,-1,1,0,0,0,80,79,79,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.767345,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-25,-82,1,0,0,response5disk,9,0,-2,1,0,0,rectangle,0,-2,1,0,0,7,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,-2,1,0,0,0,81,80,80,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.161425,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,47,1,0,0,response1disk,7,1,-12,1,0,0,rectangle,1,-12,1,0,0,7,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",1,-12,1,0,0,0,82,81,81,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.09514,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,44,1,0,0,response1disk,5,5,5,1,0,0,rectangle,5,5,1,0,0,7,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",5,5,1,0,0,0,83,82,82,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.659735,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69,38,1,0,0,response1disk,2,-14,0,1,0,0,rectangle,-42,90,1,0,0,0,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",1,10,1,0,0,0,84,83,83,24,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.15635,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,59,1,0,0,response1disk,8,0,-5,1,0,0,rectangle,0,-5,1,0,0,0,0,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,-5,1,0,0,0,85,84,84,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.86865,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,58,1,0,0,response1disk,9,7,10,1,0,0,rectangle,7,10,1,0,0,0,6,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",7,10,1,0,0,0,86,85,85,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.137055,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-38,66,1,0,0,response7disk,2,-2,11,1,0,0,rectangle,-2,11,1,0,0,0,4,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",-2,11,1,0,0,0,87,86,86,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.663045,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,49,1,0,0,response1disk,2,12,13,1,0,0,rectangle,12,13,1,0,0,0,3,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",12,13,1,0,0,0,88,87,87,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.140555,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,61,1,0,0,response1disk,5,17,0,1,0,0,rectangle,-68,-47,1,0,0,0,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",11,-5,1,0,0,0,89,88,88,28,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.875515,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,69,1,0,0,response1disk,6,0,6,1,0,0,rectangle,0,6,1,0,0,0,1,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",0,6,1,0,0,0,90,89,89,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.88825,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,56,1,0,0,response1disk,8,5,-8,1,0,0,rectangle,71,-39,1,0,0,5,5,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",6,8,1,0,0,0,91,90,90,3,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.92932,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,69,1,0,0,response1disk,3,9,2,1,0,0,rectangle,9,2,1,0,0,5,2,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",9,2,1,0,0,0,92,91,91,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f514e2a5552dd37bc2060f3,5fb5d986fb12541d19833626,2020-11-19_02h34.00.585,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.90944,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,40,1,0,0,response1disk,8,2,-7,1,0,0,rectangle,2,-7,1,0,0,5,7,"[61,91,176,68,219,233,89,169,14,258,127,84,152,289,94,136,99,154,287,282]",2,-7,1,0,0,0,93,92,92,124,1,,,,,,,,,,,,,,,,,,,,,
